02 January 2006,2,718,0,0,0,90,0,18.75,18.30,1,1,16.88
02 January 2006,2,748,0,0,0,90,0,18.08,18.22,1,1,16.90
02 January 2006,2,818,0,0,0,90,0,19.50,19.65,1,1,16.90
02 January 2006,2,848,0,0,0,90,0,15.62,15.41,1,1,16.90
02 January 2006,2,918,0,1,0,162,0,15.68,15.90,1,1,16.88
02 January 2006,2,948,0,0,0,90,0,18.12,18.57,1,1,16.88
02 January 2006,2,1018,0,1,0,162,0,15.88,15.30,1,1,16.86
02 January 2006,2,1048,0,1,0,162,0,18.27,18.76,1,1,16.83
02 January 2006,2,1118,0,1,0,162,0,13.87,13.58,1,1,16.81
02 January 2006,2,1148,0,0,0,90,0,10.34,10.22,1,1,16.77
02 January 2006,2,1218,0,0,0,90,0,11.37,11.88,1,1,16.70
02 January 2006,2,1248,0,1,0,162,0,15.22,15.83,1,1,16.63
02 January 2006,2,1318,0,1,0,162,0,15.72,16.15,1,1,16.63
02 January 2006,2,1348,0,1,0,162,0,9.27,10.30,1,1,16.66
02 January 2006,2,1418,0,1,0,162,0,7.15,8.50,1,1,16.63
02 January 2006,2,1448,0,1,0,162,0,8.72,9.03,1,1,16.59
02 January 2006,2,1518,1,2,0,162,0,6.73,7.25,1,1,16.52
02 January 2006,2,1548,0,2,0,162,0,5.92,7.02,1,1,16.45
02 January 2006,2,1618,0,1,0,162,0,6.85,9.13,1,1,16.34
02 January 2006,2,1648,1,1,0,162,0,7.42,8.76,1,1,16.23
02 January 2006,2,1718,0,2,0,162,0,8.72,9.60,1,1,16.16
02 January 2006,2,1748,0,1,0,162,0,8.68,9.01,1,1,16.10
02 January 2006,2,1818,0,1,0,162,0,10.09,10.74,1,1,16.05
02 January 2006,2,1848,0,1,0,162,0,9.84,11.35,1,1,16.05
02 January 2006,2,1918,0,1,0,162,0,9.64,10.89,1,1,16.05
02 January 2006,2,1948,0,1,0,162,0,9.05,10.38,1,1,16.05
02 January 2006,2,2018,0,1,0,162,0,7.91,9.44,1,1,16.00
02 January 2006,2,2048,0,1,0,162,0,8.97,10.52,1,1,15.92
02 January 2006,2,2118,0,2,0,162,0,9.46,11.12,1,1,15.80
02 January 2006,2,2148,0,1,0,162,0,8.83,10.30,1,1,15.67
02 January 2006,2,2218,0,1,0,162,0,8.29,9.82,1,1,15.53
02 January 2006,2,2248,0,1,0,162,0,9.25,12.95,1,1,15.49
02 January 2006,2,2318,0,1,0,162,0,10.57,12.34,1,1,15.51
02 January 2006,2,2348,0,1,0,162,0,10.24,10.99,1,1,15.58
03 January 2006,3,18,0,1,0,162,0,10.04,11.66,1,1,15.67
03 January 2006,3,48,0,1,0,162,0,10.05,11.56,1,1,15.76
03 January 2006,3,118,0,1,0,162,0,10.15,11.95,1,1,15.82
03 January 2006,3,148,0,1,0,162,0,9.49,11.00,1,1,15.89
03 January 2006,3,218,0,1,0,162,0,10.68,11.25,1,1,15.94
03 January 2006,3,248,0,1,0,162,0,10.54,10.28,1,1,15.96
03 January 2006,3,318,0,1,0,162,0,11.51,11.67,1,1,15.94
03 January 2006,3,348,0,1,0,162,0,11.53,10.77,1,1,15.87
03 January 2006,3,418,0,1,0,162,0,12.45,10.91,1,1,15.80
03 January 2006,3,448,0,1,0,162,0,11.06,11.63,1,1,15.73
03 January 2006,3,518,0,1,0,162,0,10.57,11.30,1,1,15.64
03 January 2006,3,548,0,1,0,162,0,10.56,11.19,1,1,15.55
03 January 2006,3,618,0,1,0,162,0,9.92,10.71,1,1,15.48
03 January 2006,3,648,0,1,0,162,0,9.57,10.28,1,1,15.38
03 January 2006,3,718,0,1,0,162,0,9.61,12.46,1,1,15.26
03 January 2006,3,748,0,1,0,162,0,8.80,9.57,1,1,15.13
03 January 2006,3,818,0,1,0,162,0,8.44,8.93,1,1,15.00
03 January 2006,3,848,0,1,0,162,0,7.67,8.48,1,1,14.82
03 January 2006,3,918,0,1,0,162,0,8.66,9.30,1,1,14.65
03 January 2006,3,948,0,0,0,90,0,9.04,9.85,1,1,14.49
03 January 2006,3,1018,0,1,0,162,0,9.94,11.00,1,1,14.38
03 January 2006,3,1048,0,1,0,162,0,10.92,11.90,1,1,14.34
03 January 2006,3,1118,0,1,0,162,0,12.27,12.95,1,1,14.34
03 January 2006,3,1148,0,1,0,162,0,13.11,14.38,1,1,14.40
03 January 2006,3,1218,0,1,0,162,0,12.51,12.47,1,1,14.49
03 January 2006,3,1248,0,1,0,162,0,11.76,12.65,1,1,14.58
03 January 2006,3,1318,0,1,0,162,0,14.79,16.22,1,1,14.67
03 January 2006,3,1348,0,1,0,162,0,11.82,11.57,1,1,14.80
03 January 2006,3,1418,0,1,0,162,0,15.16,16.55,1,1,14.91
03 January 2006,3,1448,0,0,0,90,0,14.20,13.62,1,1,15.09
03 January 2006,3,1518,0,1,0,162,0,16.08,17.44,1,1,15.27
03 January 2006,3,1548,0,1,0,162,0,14.37,13.84,1,1,15.42
03 January 2006,3,1618,0,0,0,90,0,16.92,17.33,1,1,15.58
03 January 2006,3,1648,0,0,0,90,0,16.53,17.87,1,1,15.71
03 January 2006,3,1718,0,1,0,162,0,20.54,21.01,1,1,15.85
03 January 2006,3,1748,0,0,0,90,0,22.86,23.15,1,1,15.96
03 January 2006,3,1818,0,1,0,162,0,24.03,23.59,1,1,16.05
03 January 2006,3,1848,0,1,0,162,0,25.15,24.90,1,1,16.12
03 January 2006,3,1918,0,0,0,90,0,23.99,23.39,1,1,16.16
03 January 2006,3,1948,0,1,0,162,0,22.58,22.11,1,1,16.21
03 January 2006,3,2018,0,0,0,90,0,23.58,22.40,1,1,16.25
03 January 2006,3,2048,0,1,0,162,0,18.63,17.58,1,1,16.30
03 January 2006,3,2118,0,0,0,90,0,18.53,19.64,1,1,16.37
03 January 2006,3,2148,0,0,0,90,0,19.25,19.86,1,1,16.43
03 January 2006,3,2218,0,1,0,162,0,14.89,13.79,1,1,16.48
03 January 2006,3,2248,0,0,0,90,0,15.96,17.44,1,1,16.50
03 January 2006,3,2318,0,0,0,90,0,16.04,17.46,1,1,16.54
03 January 2006,3,2348,0,0,0,90,0,17.63,18.91,1,1,16.59
04 January 2006,4,18,0,0,0,90,0,21.56,18.89,1,1,16.63
04 January 2006,4,48,0,0,0,90,0,14.91,15.36,1,1,16.65
04 January 2006,4,118,0,1,0,162,0,14.38,15.53,1,1,16.68
04 January 2006,4,148,0,0,0,90,0,15.13,15.76,1,1,16.68
04 January 2006,4,218,0,0,0,90,0,14.98,16.50,1,1,16.70
04 January 2006,4,248,0,1,0,162,0,16.03,17.32,1,1,16.70
04 January 2006,4,318,0,0,0,90,0,15.52,16.99,1,1,16.70
04 January 2006,4,348,0,1,0,162,0,16.89,17.92,1,1,16.70
04 January 2006,4,418,0,0,0,90,0,17.06,15.67,1,1,16.72
04 January 2006,4,448,0,0,0,90,0,15.03,16.36,1,1,16.74
04 January 2006,4,518,0,0,0,90,0,13.59,15.15,1,1,16.72
04 January 2006,4,548,0,1,0,162,0,14.83,16.00,1,1,16.68
04 January 2006,4,618,0,0,0,90,0,15.74,17.26,1,1,16.65
04 January 2006,4,648,0,0,0,90,0,16.30,17.74,1,1,16.66
04 January 2006,4,718,0,0,0,90,0,17.42,18.48,1,1,16.65
04 January 2006,4,748,0,1,0,162,0,17.04,18.47,1,1,16.68
04 January 2006,4,818,0,0,0,90,0,18.23,19.32,1,1,16.68
04 January 2006,4,848,0,0,0,90,0,18.10,17.68,1,1,16.68
04 January 2006,4,918,0,0,0,90,0,17.99,19.27,1,1,16.68
04 January 2006,4,948,0,1,0,162,0,18.32,19.49,1,1,16.68
04 January 2006,4,1018,0,0,0,90,0,13.58,14.23,1,1,16.68
04 January 2006,4,1048,0,0,0,90,0,15.74,17.25,1,1,16.61
04 January 2006,4,1118,0,0,0,90,0,15.27,16.81,1,1,16.52
04 January 2006,4,1148,0,1,0,162,0,15.80,19.16,1,1,16.43
04 January 2006,4,1218,0,0,0,90,0,15.18,16.76,1,1,16.32
04 January 2006,4,1248,0,1,0,162,0,15.17,15.92,1,1,16.21
04 January 2006,4,1318,0,0,0,90,0,14.78,15.75,1,1,16.14
04 January 2006,4,1348,0,0,0,90,0,14.59,17.74,1,1,16.09
04 January 2006,4,1418,0,1,0,162,0,13.55,17.26,1,1,16.05
04 January 2006,4,1448,0,0,0,90,0,14.13,15.67,1,1,16.01
04 January 2006,4,1518,0,1,0,162,0,13.52,15.04,1,1,15.96
04 January 2006,4,1548,0,1,0,162,0,13.85,15.30,1,1,15.91
04 January 2006,4,1618,0,0,0,90,0,12.77,15.28,1,1,15.91
04 January 2006,4,1648,0,0,0,90,0,13.72,15.26,1,1,15.91
04 January 2006,4,1718,0,1,0,162,0,12.95,14.30,1,1,15.91
04 January 2006,4,1748,0,0,0,90,0,12.44,14.20,1,1,15.92
04 January 2006,4,1818,0,0,0,90,0,13.77,14.81,1,1,15.87
04 January 2006,4,1848,0,0,0,90,0,13.81,14.93,1,1,15.87
04 January 2006,4,1918,0,1,0,162,0,12.51,14.21,1,1,15.87
04 January 2006,4,1948,0,0,0,90,0,12.18,11.71,1,1,15.85
04 January 2006,4,2018,0,0,0,90,0,11.11,10.97,1,1,15.78
04 January 2006,4,2048,0,0,0,90,0,12.36,15.25,1,1,15.73
04 January 2006,4,2118,0,0,0,90,0,11.56,12.50,1,1,15.71
04 January 2006,4,2148,0,1,0,162,0,11.15,12.21,1,1,15.67
04 January 2006,4,2218,0,1,0,162,0,11.22,12.28,1,1,15.58
04 January 2006,4,2248,0,0,0,90,0,10.54,11.98,1,1,15.49
04 January 2006,4,2318,0,0,0,90,0,10.66,11.91,1,1,15.38
04 January 2006,4,2348,0,1,0,162,0,11.23,12.21,1,1,15.24
05 January 2006,5,18,0,0,0,90,0,9.22,10.65,1,1,15.13
05 January 2006,5,48,0,1,0,162,0,10.28,11.79,1,1,14.96
05 January 2006,5,118,0,1,0,162,0,10.04,12.03,1,1,14.78
05 January 2006,5,148,0,1,0,162,0,8.14,9.67,1,1,14.62
05 January 2006,5,218,0,1,0,162,0,8.42,10.30,1,1,14.42
05 January 2006,5,248,0,1,0,162,0,5.31,6.98,1,1,14.14
05 January 2006,5,318,0,1,0,162,0,4.88,6.41,1,1,13.83
05 January 2006,5,348,0,1,0,162,0,4.58,5.93,1,1,13.50
05 January 2006,5,418,0,1,0,162,0,3.63,5.54,1,1,13.22
05 January 2006,5,448,0,1,0,162,0,3.95,5.30,1,1,12.94
05 January 2006,5,518,0,1,0,162,0,3.78,5.06,1,1,12.68
05 January 2006,5,548,0,1,0,162,0,4.28,5.85,1,1,12.44
05 January 2006,5,618,0,1,0,162,0,3.41,5.36,1,1,12.25
05 January 2006,5,648,0,1,0,162,0,5.39,6.84,1,1,12.08
05 January 2006,5,718,0,1,0,162,0,5.17,6.81,1,1,11.99
05 January 2006,5,748,0,1,0,162,0,5.16,6.05,1,1,11.99
05 January 2006,5,818,0,1,0,162,0,4.96,6.00,1,1,12.03
05 January 2006,5,848,0,1,0,162,0,5.22,6.18,1,1,12.05
05 January 2006,5,918,0,1,0,162,0,4.04,5.80,1,1,12.05
05 January 2006,5,948,0,1,0,162,0,3.04,4.47,1,1,12.01
05 January 2006,5,1018,0,1,0,162,0,3.12,4.21,1,1,11.92
05 January 2006,5,1048,0,1,0,162,0,2.39,6.53,1,1,11.80
05 January 2006,5,1118,0,1,0,162,0,3.14,4.26,1,1,11.65
05 January 2006,5,1148,0,1,0,162,0,3.34,4.77,1,1,11.54
05 January 2006,5,1218,0,1,0,162,0,2.31,4.08,1,1,11.47
05 January 2006,5,1248,0,1,0,162,0,2.26,4.10,1,1,11.69
05 January 2006,5,1318,0,1,0,162,0,3.19,4.74,1,1,12.01
05 January 2006,5,1348,0,1,0,162,0,3.98,5.37,1,1,12.05
05 January 2006,5,1418,0,0,0,90,0,4.07,5.49,1,1,11.95
05 January 2006,5,1448,0,1,0,162,0,4.81,6.00,1,1,11.82
05 January 2006,5,1518,0,1,0,162,0,4.06,5.18,1,1,11.67
05 January 2006,5,1548,0,1,0,162,0,4.45,5.65,1,1,11.52
05 January 2006,5,1618,0,1,0,162,0,4.78,6.23,1,1,11.39
05 January 2006,5,1648,0,1,0,162,0,3.78,4.84,1,1,11.30
05 January 2006,5,1718,0,1,0,162,0,4.63,5.79,1,1,11.22
05 January 2006,5,1748,0,0,0,90,0,4.80,5.86,1,1,11.13
05 January 2006,5,1818,0,1,0,162,0,5.31,6.53,1,1,11.05
05 January 2006,5,1848,0,1,0,162,0,5.86,6.71,1,1,10.98
05 January 2006,5,1918,0,0,0,90,0,6.08,6.92,1,1,10.92
05 January 2006,5,1948,0,0,0,90,0,6.92,7.67,1,1,10.83
05 January 2006,5,2018,0,0,0,90,0,7.58,9.05,1,1,10.77
05 January 2006,5,2048,0,1,0,162,0,8.53,9.14,1,1,10.75
05 January 2006,5,2118,0,1,0,162,0,8.62,8.21,1,1,10.79
05 January 2006,5,2148,0,1,0,162,0,8.98,9.92,1,1,10.88
05 January 2006,5,2218,0,0,0,90,0,8.52,9.28,1,1,10.86
05 January 2006,5,2248,0,1,0,162,0,8.33,9.09,1,1,10.79
05 January 2006,5,2318,0,0,0,90,0,7.37,8.22,1,1,10.69
05 January 2006,5,2348,0,1,0,162,0,7.26,8.12,1,1,10.58
06 January 2006,6,18,0,0,0,90,0,7.22,8.22,1,1,10.47
06 January 2006,6,48,0,0,0,90,0,7.74,8.91,1,1,10.35
06 January 2006,6,118,0,1,0,162,0,8.08,8.98,1,1,10.24
06 January 2006,6,148,0,0,0,90,0,7.69,7.57,1,1,10.13
06 January 2006,6,218,0,1,0,162,0,8.10,9.23,1,1,10.03
06 January 2006,6,248,0,0,0,90,0,8.04,9.10,1,1,9.90
06 January 2006,6,318,0,1,0,162,0,7.46,8.77,1,1,9.80
06 January 2006,6,348,0,1,0,162,0,7.63,8.80,1,1,9.71
06 January 2006,6,418,0,1,0,162,0,7.95,9.26,1,1,9.63
06 January 2006,6,448,0,1,0,162,0,9.45,11.00,1,1,9.63
06 January 2006,6,518,0,1,0,162,0,10.23,11.35,1,1,9.73
06 January 2006,6,548,0,1,0,162,0,10.30,11.40,1,1,9.88
06 January 2006,6,618,0,1,0,162,0,11.99,12.89,1,1,9.97
06 January 2006,6,648,0,1,0,162,0,12.96,13.96,1,1,10.11
06 January 2006,6,718,0,1,0,162,0,14.29,15.19,1,1,10.26
06 January 2006,6,748,0,1,0,162,0,14.68,15.56,1,1,10.39
06 January 2006,6,818,0,1,0,162,0,12.60,12.64,1,1,10.54
06 January 2006,6,848,0,1,0,162,0,13.63,14.49,1,1,10.69
06 January 2006,6,918,0,1,0,162,0,13.86,15.78,1,1,10.81
06 January 2006,6,948,0,1,0,162,0,12.28,12.36,1,1,10.92
06 January 2006,6,1018,0,1,0,162,0,14.43,15.11,1,1,11.03
06 January 2006,6,1048,0,1,0,162,0,15.58,16.40,1,1,11.11
06 January 2006,6,1118,0,1,0,162,0,13.38,13.55,1,1,11.20
06 January 2006,6,1148,0,1,0,162,0,12.57,13.26,1,1,11.26
06 January 2006,6,1218,0,1,0,162,0,13.87,14.88,1,1,11.35
06 January 2006,6,1248,0,1,0,162,0,12.87,13.12,1,1,11.43
06 January 2006,6,1318,0,1,0,162,0,12.48,13.11,1,1,11.50
06 January 2006,6,1348,0,0,0,90,0,15.25,16.31,1,1,11.56
06 January 2006,6,1418,0,1,0,162,0,12.13,11.66,1,1,11.65
06 January 2006,6,1448,0,0,0,90,0,14.35,15.13,1,1,11.69
06 January 2006,6,1518,0,1,0,162,0,15.13,15.58,1,1,11.75
06 January 2006,6,1548,0,1,0,162,0,11.27,11.39,1,1,11.82
06 January 2006,6,1618,0,1,0,162,0,14.33,15.19,1,1,11.84
06 January 2006,6,1648,0,1,0,162,0,12.70,12.62,1,1,11.90
06 January 2006,6,1718,0,1,0,162,0,13.40,14.08,1,1,11.97
06 January 2006,6,1748,0,1,0,162,0,14.70,14.88,1,1,12.05
06 January 2006,6,1818,0,1,0,162,0,11.78,11.82,1,1,12.14
06 January 2006,6,1848,0,1,0,162,0,14.17,14.93,1,1,12.23
06 January 2006,6,1918,0,0,0,90,0,14.63,16.31,1,1,12.31
06 January 2006,6,1948,0,1,0,162,0,11.13,12.96,1,1,12.40
06 January 2006,6,2018,0,1,0,162,0,13.29,14.19,1,1,12.44
06 January 2006,6,2048,0,1,0,162,0,13.24,13.69,1,1,12.48
06 January 2006,6,2118,0,1,0,162,0,10.58,10.70,1,1,12.51
06 January 2006,6,2148,0,1,0,162,0,12.32,13.32,1,1,12.53
06 January 2006,6,2218,0,1,0,162,0,13.17,14.15,1,1,12.59
06 January 2006,6,2248,0,1,0,162,0,12.82,13.88,1,1,12.64
06 January 2006,6,2318,0,1,0,162,0,13.07,14.09,1,1,12.59
06 January 2006,6,2348,0,0,0,90,0,13.59,14.75,1,1,12.53
07 January 2006,7,18,0,1,0,162,0,13.81,15.10,1,1,12.42
07 January 2006,7,48,0,1,0,162,0,13.03,13.91,1,1,12.31
07 January 2006,7,118,0,1,0,162,0,13.51,14.57,1,1,12.18
07 January 2006,7,148,0,0,0,90,0,14.06,15.14,1,1,12.08
07 January 2006,7,218,0,1,0,162,0,12.12,12.35,1,1,12.01
07 January 2006,7,248,0,0,0,90,0,10.08,10.61,1,1,11.95
07 January 2006,7,318,0,1,0,162,0,11.52,12.33,1,1,11.90
07 January 2006,7,348,0,1,0,162,0,11.57,12.41,1,1,11.86
07 January 2006,7,418,0,1,0,162,0,13.11,13.81,1,1,11.84
07 January 2006,7,448,0,1,0,162,0,13.46,14.51,1,1,11.84
07 January 2006,7,518,0,1,0,162,0,12.95,13.42,1,1,11.82
07 January 2006,7,548,0,1,0,162,0,11.01,11.05,1,1,11.80
07 January 2006,7,618,0,1,0,162,0,9.56,10.25,1,1,11.77
07 January 2006,7,648,0,1,0,162,0,10.23,11.41,1,1,11.75
07 January 2006,7,718,0,1,0,162,0,9.94,11.12,1,1,11.69
07 January 2006,7,748,0,1,0,162,0,11.59,10.21,1,1,11.60
07 January 2006,7,818,0,1,0,162,0,10.01,10.97,1,1,11.50
07 January 2006,7,848,0,1,0,162,0,10.48,9.80,1,1,11.37
07 January 2006,7,918,0,1,0,162,0,9.09,10.13,1,1,11.20
07 January 2006,7,948,0,1,0,162,0,8.66,7.73,1,1,11.01
07 January 2006,7,1018,0,1,0,162,0,8.53,9.56,1,1,10.79
07 January 2006,7,1048,0,1,0,162,0,9.46,10.48,1,1,10.58
07 January 2006,7,1118,0,1,0,162,0,9.14,11.21,1,1,10.43
07 January 2006,7,1148,0,1,0,162,0,9.04,10.43,1,1,10.39
07 January 2006,7,1218,0,1,0,162,0,8.77,9.90,1,1,10.28
07 January 2006,7,1248,0,1,0,162,0,7.77,9.15,1,1,10.20
07 January 2006,7,1318,0,1,0,162,0,9.16,10.49,1,1,10.13
07 January 2006,7,1348,0,1,0,162,0,9.21,10.44,1,1,10.11
07 January 2006,7,1418,0,1,0,162,0,9.36,10.56,1,1,10.05
07 January 2006,7,1448,0,1,0,162,0,9.66,11.11,1,1,9.99
07 January 2006,7,1518,0,1,0,162,0,10.10,11.15,1,1,9.99
07 January 2006,7,1548,0,1,0,162,0,10.06,11.04,1,1,10.03
07 January 2006,7,1618,0,1,0,162,0,11.07,12.09,1,1,10.07
07 January 2006,7,1648,0,0,0,90,0,11.15,11.99,1,1,10.13
07 January 2006,7,1718,0,1,0,162,0,10.35,11.29,1,1,10.20
07 January 2006,7,1748,0,1,0,162,0,10.67,11.31,1,1,10.28
07 January 2006,7,1818,0,1,0,162,0,11.89,13.08,1,1,10.37
07 January 2006,7,1848,0,1,0,162,0,11.14,12.24,1,1,10.47
07 January 2006,7,1918,0,1,0,162,0,11.41,12.41,1,1,10.54
07 January 2006,7,1948,0,1,0,162,0,10.99,12.05,1,1,10.58
07 January 2006,7,2018,0,1,0,162,0,10.58,11.65,1,1,10.62
07 January 2006,7,2048,0,1,0,162,0,12.36,13.18,1,1,10.71
07 January 2006,7,2118,0,1,0,162,0,12.94,13.92,1,1,10.83
07 January 2006,7,2148,0,0,0,90,0,12.61,13.53,1,1,10.90
07 January 2006,7,2218,0,0,0,90,0,12.18,13.18,1,1,10.90
07 January 2006,7,2248,0,1,0,162,0,11.03,12.25,1,1,10.88
07 January 2006,7,2318,0,1,0,162,0,10.52,11.68,1,1,10.88
07 January 2006,7,2348,0,1,0,162,0,9.55,10.66,1,1,10.83
08 January 2006,8,18,0,1,0,162,0,9.64,11.13,1,1,10.81
08 January 2006,8,48,0,1,0,162,0,10.07,11.40,1,1,10.86
08 January 2006,8,118,0,1,0,162,0,11.11,12.36,1,1,10.90
08 January 2006,8,148,0,1,0,162,0,12.40,13.45,1,1,10.96
08 January 2006,8,218,0,1,0,162,0,11.11,12.40,1,1,11.07
08 January 2006,8,248,0,1,0,162,0,11.48,12.44,1,1,11.09
08 January 2006,8,318,0,1,0,162,0,10.23,11.48,1,1,11.13
08 January 2006,8,348,0,1,0,162,0,9.95,11.24,1,1,11.13
08 January 2006,8,418,0,1,0,162,0,9.08,10.13,1,1,11.07
08 January 2006,8,448,0,1,0,162,0,8.86,10.07,1,1,11.05
08 January 2006,8,518,0,1,0,162,0,9.88,11.11,1,1,11.03
08 January 2006,8,548,0,1,0,162,0,10.13,11.09,1,1,11.03
08 January 2006,8,618,0,1,0,162,0,9.58,10.76,1,1,11.05
08 January 2006,8,648,0,1,0,162,0,9.36,12.89,1,1,11.03
08 January 2006,8,718,0,0,0,90,0,8.85,10.55,1,1,11.01
08 January 2006,8,748,0,0,0,90,0,9.37,10.49,1,1,10.96
08 January 2006,8,818,0,0,0,90,0,9.45,10.52,1,1,10.88
08 January 2006,8,848,0,0,0,90,0,9.41,10.66,1,1,10.79
08 January 2006,8,918,0,0,0,90,0,9.97,11.34,1,1,10.75
08 January 2006,8,948,0,0,0,90,0,11.15,12.44,1,1,10.71
08 January 2006,8,1018,0,1,0,162,0,14.62,15.44,1,1,10.73
08 January 2006,8,1048,0,1,0,162,0,15.54,15.88,1,1,10.86
08 January 2006,8,1118,0,1,0,162,0,12.70,13.31,1,1,10.98
08 January 2006,8,1148,0,1,0,162,0,14.56,15.24,1,1,11.11
08 January 2006,8,1218,0,1,0,162,0,15.67,16.36,1,1,11.22
08 January 2006,8,1248,0,0,0,90,0,16.96,17.30,1,1,11.30
08 January 2006,8,1318,0,0,0,90,0,16.65,16.95,1,1,11.39
08 January 2006,8,1348,0,0,0,90,0,16.28,16.55,1,1,11.43
08 January 2006,8,1418,0,1,0,162,0,17.36,17.69,1,1,11.47
08 January 2006,8,1448,0,0,0,90,0,16.79,16.95,1,1,11.50
08 January 2006,8,1518,0,1,0,162,0,15.70,15.54,1,1,11.52
08 January 2006,8,1548,0,1,0,162,0,14.33,13.90,1,1,11.52
08 January 2006,8,1618,0,1,0,162,0,12.64,12.79,1,1,11.50
08 January 2006,8,1648,0,1,0,162,0,11.79,12.32,1,1,11.47
08 January 2006,8,1718,0,1,0,162,0,11.18,11.28,1,1,11.43
08 January 2006,8,1748,0,0,0,90,0,12.02,12.28,1,1,11.39
