71,118,0,0,0,90,0,13.35,15.92,1,1,15.98,
71,148,0,0,0,90,0,14.55,17.25,1,1,16.03,
71,218,0,0,0,90,0,11.85,13.45,1,1,16.05,
71,248,0,0,0,90,0,12.54,14.82,1,1,16.1,
71,318,0,0,0,90,0,14.31,16.82,1,1,16.14,
71,348,0,0,0,90,0,15.17,17.72,1,1,16.19,
71,418,0,0,0,90,0,15.54,18.32,1,1,16.23,
71,448,0,0,0,90,0,15.64,18.17,1,1,16.25,
71,518,0,0,0,90,0,14.99,17.56,1,1,16.3,
71,548,0,0,0,90,0,14.21,16.76,1,1,16.32,
71,618,0,0,0,90,0,13.64,16.25,1,1,16.34,
71,648,0,0,0,90,0,12.98,15.16,1,1,16.39,
71,718,0,0,0,90,0,11.57,13.45,1,1,16.41,
71,748,0,0,0,90,0,9.87,11.61,1,1,16.41,
71,818,0,0,0,90,0,9.12,11.15,1,1,16.41,
71,848,0,0,0,90,0,8.52,10.22,1,1,16.41,
71,918,0,0,0,90,0,7.61,9.22,1,1,16.39,
71,948,0.0374,0.9174,0,0.874,0.079,6.507,8.14,1,1,16.34,
71,1018,0.0176,0.9174,0,359.4,0,5.441,7.19,1,1,16.3,
71,1048,0.0176,0.9174,0,359.5,0,4.511,6.217,1,1,16.21,
71,1118,0.0374,0.9174,0,359.9,0.421,3.804,5.448,1,1,16.12,
71,1148,0,0,0,90,0,3.148,4.993,1,1,16.03,
71,1218,0.055,0.9174,0,0.155,0.161,2.953,4.898,1,1,15.92,
71,1248,0.0176,0.9174,0,359.8,0.056,3.013,4.514,1,1,15.8,
71,1318,0.22,1.8348,0,0.076,0.59,2.7,4.178,1,1,15.71,
71,1348,0.11,0.9174,0,359.4,1.192,2.512,4.01,1,1,15.62,
71,1418,0.0176,0.9174,0,359.1,0,1.853,2.921,1,1,15.51,
71,1448,0.0176,0.9174,0,359.7,0,1.045,2.557,1,1,15.4,
71,1518,0.0176,0.9174,0,359,0,0.491,2.146,1,1,15.33,
71,1548,0,0,0,90,0,0.934,2,1,1,15.24,
71,1618,0.2376,0.9174,0,359.8,0.145,0.292,1.008,1,1,15.16,
71,1648,0.0176,0.9174,0,0,0.069,0.626,2.444,1,1,15.11,
71,1718,0.0176,0.9174,0,359.8,0.056,0.667,1.935,1,1,15.07,
71,1748,0.055,0.9174,0,359.7,0.063,0.398,0.543,1,1,15.07,
71,1818,0.0726,0.9174,0,353.7,0,0.405,0.632,1,1,15.04,
71,1848,0.0374,0.9174,0,359.4,0.295,0.943,2.048,1,1,15,
71,1918,0,0,0,90,0,1.215,1.953,1,1,15,
71,1948,0.0374,0.9174,0,359.7,0.074,1.765,2.668,1,1,14.98,
71,2018,0,0,0,90,0,2.404,3.798,1,1,14.98,
71,2048,0,0,0,90,0,2.965,5.076,1,1,14.98,
71,2118,0.0176,0.9174,0,0.35,0.069,3.366,4.928,1,1,14.98,
71,2148,0,0,0,90,0,3.066,5.279,1,1,14.98,
71,2218,0.0176,0.9174,0,359.8,0.056,3.369,5.399,1,1,14.98,
71,2248,0.0176,0.9174,0,0,0.069,3.433,6.22,1,1,15,
71,2318,0,0,0,90,0,4.697,7.18,1,1,15.02,
71,2348,0,0,0,90,0,5.647,9.28,1,1,15.04,
72,18,0.0176,0.9174,0,359.5,0,7.01,10.26,1,1,15.07,
72,48,0,0,0,90,0,8.49,11.1,1,1,15.09,
72,118,0,0,0,90,0,9.9,12.58,1,1,15.13,
72,148,0,0,0,90,0,11.4,14.12,1,1,15.2,
72,218,0,0,0,90,0,12.25,14.88,1,1,15.24,
72,248,0,0,0,90,0,12.47,15.06,1,1,15.31,
72,318,0,0,0,90,0,12.68,15.33,1,1,15.38,
72,348,0,0,0,90,0,12.72,15.85,1,1,15.42,
72,418,0,0,0,90,0,12.61,15.16,1,1,15.49,
72,448,0,0,0,90,0,12.69,15.42,1,1,15.56,
72,518,0,0,0,90,0,12.9,15.38,1,1,15.6,
72,548,0,0,0,90,0,12.63,15.16,1,1,15.67,
72,618,0,0,0,90,0,12.45,15.08,1,1,15.69,
72,648,0,0,0,90,0,12.45,14.96,1,1,15.69,
