1,18,26.18,30.272,22.946,348.3,4.501,1.121,1.759,1,2,18.51
1,48,27.39,31.196,22.946,350,3.367,1.648,2.488,1,2,18.54
1,118,25.608,30.272,21.098,337.6,4.391,1.82,2.437,1,2,18.59
1,148,24.354,28.446,20.174,335.5,4.572,1.635,2.191,1,2,18.59
1,218,26.884,33.022,22.022,341.7,5.375,1.46,2.016,1,2,18.61
1,248,28.732,37.62,17.424,349.9,5.321,1.605,2.344,1,2,18.61
1,318,23.408,25.696,20.174,352.9,3.887,1.258,1.997,1,2,18.63
1,348,18.106,22.946,13.761,348.3,18.28,1.614,2.231,1,2,18.66
1,418,21.032,23.848,18.348,354,2.818,1.323,2.082,1,2,18.65
1,448,17.71,22.946,12.844,350.2,7.63,1.602,2.362,1,2,18.68
1,518,18.524,22.946,13.761,352.7,5.044,1.928,2.689,1,2,18.68
1,548,16.236,18.348,13.761,6.876,1.981,1.746,2.648,1,2,18.73
1,618,11.559,14.678,7.3392,5.421,2.354,1.894,2.756,1,2,18.73
1,648,12.899,15.598,11.009,3.56,1.669,2.047,2.848,1,2,18.73
1,718,12.386,16.522,8.2566,359.9,18.32,2.313,3.096,1,2,18.75
1,748,8.4216,13.761,3.6696,.879,5.851,2.53,3.475,1,2,18.77
1,818,8.734,11.009,1.8348,357.7,3.502,2.421,3.325,1,2,18.8
1,848,15.598,18.348,11.009,351.4,5.808,3.208,4.012,1,2,18.82
1,918,10.404,15.598,6.4218,355,5.489,3.257,4.102,1,2,18.84
1,948,15.972,20.174,11.009,358.9,15.36,3.32,4.225,1,2,18.89
1,1018,14.843,19.272,9.174,358,16.75,3.136,3.939,1,2,18.92
1,1048,13.081,16.522,10.091,350.1,5.481,3.41,4.133,1,2,18.91
1,1118,12.184,14.678,9.174,355.5,4.744,3.21,3.995,1,2,18.89
1,1148,13.816,16.522,10.091,358,2.06,3.071,3.915,1,2,18.89
1,1218,13.706,16.522,11.009,351.8,3.696,2.892,4.039,1,2,18.89
1,1248,12.899,16.522,8.2566,351.6,6.581,3.325,4.696,1,2,18.87
1,1318,13.321,18.348,9.174,354.3,17.67,3.641,4.547,1,2,18.87
1,1348,13.523,15.598,11.926,349.1,3.995,2.82,3.624,1,2,18.87
1,1418,11.174,13.761,8.2566,353.3,3.484,2.452,3.316,1,2,18.87
1,1448,12.459,14.678,10.091,350.8,5.034,2.705,3.569,1,2,18.87
1,1518,10.751,12.844,7.3392,335.4,6.816,2.006,2.808,1,2,18.89
1,1548,12.201,14.678,10.091,326.1,5.846,2.06,2.677,1,2,18.91
1,1618,12.421,14.678,11.009,323.7,4.305,1.422,2.037,1,2,18.96
1,1648,11.579,14.678,9.174,330,4.594,1.369,1.966,1,2,18.96
1,1718,11.469,13.761,9.174,334.4,5.748,1.21,1.826,1,2,18.99
1,1748,16.412,18.348,13.761,321.3,3.343,1.487,2.285,1,2,19.03
1,1818,16.676,20.174,13.761,328,6.123,1.467,1.982,1,2,19.06
1,1848,14.898,18.348,9.174,337,6.38,1.671,2.308,1,2,19.11
1,1918,17.116,20.174,14.678,321.3,4.378,1.436,2.032,1,2,19.15
1,1948,16.852,20.174,14.678,317.5,3.017,.316,.727,1,2,19.2
1,2018,20.328,22.946,17.424,321.6,3.514,.155,.869,1,2,19.25
1,2048,18.986,21.098,16.522,320.8,3.1,.21,.843,1,2,19.27
1,2118,17.688,19.272,15.598,324.9,2.843,.168,.741,1,2,19.32
1,2148,15.422,17.424,12.844,329.1,6.276,.269,.983,1,2,19.34
1,2218,17.644,22.946,11.009,331.9,7.35,.446,1.123,1,2,19.37
1,2248,18.942,22.946,14.678,322,5.08,.449,1.123,1,2,19.37
1,2318,20.064,24.772,15.598,317.5,6.227,.557,.968,1,2,19.37
1,2348,21.384,24.772,17.424,321.6,5.364,.39,.962,1,2,19.37
2,18,17.908,21.098,15.598,315.6,3.149,.35,.902,1,2,19.37
2,48,19.8,23.848,11.926,314.1,4.124,.334,.906,1,2,19.37
2,118,21.978,29.348,15.598,323.3,5.086,.267,.739,1,2,19.39
2,148,19.14,22.946,16.522,312.5,3.193,.094,.844,1,2,19.39
2,218,16.984,19.272,14.678,297.6,13.84,.145,.554,1,2,19.39
2,248,17.842,21.098,14.678,292,12.13,.064,.716,1,2,19.37
2,318,19.954,23.848,16.522,308.7,8.61,.186,.636,1,2,19.37
